,pfun,shm,ncons,fps_in,fps_out,frame_sz
326,do_nothing,Queue,1,105318.87318785493,114.81491928839765,1048576
327,do_nothing,Ring buffer,1,3360.4811732574135,3363.370487101434,1048576
328,do_nothing,MRB,1,1247.1903025319673,1229.8331916431268,1048576
329,do_nothing,ArrayQueue,1,393.1724688196754,397.19195453361203,1048576
330,do_nothing,Queue,1,93134.24683421609,155.27163753677868,1048576
331,do_nothing,Ring buffer,1,3826.378708503291,3831.7253659165517,1048576
332,do_nothing,MRB,1,1284.372935640832,1271.287309662874,1048576
333,do_nothing,ArrayQueue,1,416.83499157928674,421.3226831629106,1048576
334,do_nothing,Queue,1,103573.410204061,140.62466522125425,1048576
335,do_nothing,Ring buffer,1,3185.5078509091977,3189.57949438407,1048576
336,do_nothing,MRB,1,1282.2543478464522,1264.511761149711,1048576
337,do_nothing,ArrayQueue,1,403.1371517453584,407.4700019778667,1048576
338,do_nothing,Queue,1,105323.62561963673,130.0969115781838,1048576
339,do_nothing,Ring buffer,1,3210.1368757745313,3211.2313554429675,1048576
340,average,MRB,1,1458.8334219521437,274.28752327497403,1048576
341,average,ArrayQueue,1,401.5219122129867,348.5348030247826,1048576
342,average,Queue,1,126960.14893362344,108.14963199887498,1048576
343,average,Ring buffer,1,4266.281701568435,291.5473991025385,1048576
344,average,MRB,1,1475.5033282671018,295.1399945459898,1048576
345,average,ArrayQueue,1,425.4386877417219,301.60047733993383,1048576
346,average,Queue,1,118348.72712040445,111.74678071669142,1048576
347,average,Ring buffer,1,3775.120729839738,291.18511839945995,1048576
348,average,MRB,1,1465.000187094641,296.0156710026202,1048576
349,average,ArrayQueue,1,385.0364873696242,353.45058296505863,1048576
350,average,Queue,1,105133.90405317042,129.69675463599583,1048576
351,average,Ring buffer,1,3432.655418524057,291.1721686008389,1048576
352,average,MRB,1,1474.3348931632374,285.3429973584407,1048576
353,average,ArrayQueue,1,360.00842811358785,300.43648656894436,1048576
354,average,Queue,1,100370.48398375341,124.25779224161708,1048576
355,average,Ring buffer,1,3563.0610621691,282.74708190161795,1048576
356,average,MRB,1,1468.1791517044194,329.6803346823952,1048576
357,average,ArrayQueue,1,382.62057400600094,350.3265233042815,1048576
358,average,Queue,1,116436.19436962999,111.10911585868058,1048576
359,average,Ring buffer,1,3455.520806724703,282.5726775163726,1048576
360,long_computation_st,MRB,1,1486.9884775845458,90.56115167027775,1048576
361,long_computation_st,ArrayQueue,1,435.9269481094253,86.91050928211054,1048576
362,long_computation_st,Queue,1,107261.93993537674,97.37653761129451,1048576
363,long_computation_st,Ring buffer,1,3982.9504375372726,91.79012028591424,1048576
364,long_computation_st,MRB,1,1654.7869315533585,87.35875616168677,1048576
365,long_computation_st,ArrayQueue,1,450.5375245060429,87.91841225896594,1048576
366,long_computation_st,Queue,1,107089.51156899345,83.57363580020213,1048576
367,long_computation_st,Ring buffer,1,3650.017127943691,85.82910745534116,1048576
368,long_computation_st,MRB,1,1446.3019765591387,88.66701825616256,1048576
369,long_computation_st,ArrayQueue,1,450.2171663120612,103.99124804929274,1048576
370,long_computation_st,Queue,1,106713.90883760674,96.46082395783799,1048576
371,long_computation_st,Ring buffer,1,3995.64255103648,106.29063494074028,1048576
372,long_computation_st,MRB,1,1626.7259188261562,100.8135745508008,1048576
373,long_computation_st,ArrayQueue,1,444.6523481543904,106.17249187776724,1048576
374,long_computation_st,Queue,1,107917.26943736382,83.5676539826435,1048576
375,long_computation_st,Ring buffer,1,4108.243952091123,89.49198151378074,1048576
376,long_computation_st,MRB,1,1463.1851045619062,89.02073873108533,1048576
377,long_computation_st,ArrayQueue,1,461.6727174167503,92.14648797055575,1048576
378,long_computation_st,Queue,1,108302.34863670656,83.89123062663037,1048576
379,long_computation_st,Ring buffer,1,3713.4914570687874,87.83245940563691,1048576
380,long_computation_mt,MRB,1,510.28400868985364,78.73946187566823,1048576
381,long_computation_mt,ArrayQueue,1,325.94790053577594,103.64053447736495,1048576
382,long_computation_mt,Queue,1,50973.338614901615,61.68170505213585,1048576
383,long_computation_mt,Ring buffer,1,1088.1373856235964,61.79754537849053,1048576
384,long_computation_mt,MRB,1,539.1594212126261,91.80154872422499,1048576
385,long_computation_mt,ArrayQueue,1,317.3604434258599,105.77968455765303,1048576
386,long_computation_mt,Queue,1,41582.003407131786,57.58833017144644,1048576
387,long_computation_mt,Ring buffer,1,1255.8512021207753,67.19607659249458,1048576
388,long_computation_mt,MRB,1,601.3187683036492,49.88983299335454,1048576
389,long_computation_mt,ArrayQueue,1,320.36940420228547,81.27002826636627,1048576
390,long_computation_mt,Queue,1,39877.488558475285,58.61589084347454,1048576
391,long_computation_mt,Ring buffer,1,954.5823622579684,67.38831947306714,1048576
392,long_computation_mt,MRB,1,548.3013009915641,97.32265849096734,1048576
393,long_computation_mt,ArrayQueue,1,353.38888999261314,96.89876048207283,1048576
394,long_computation_mt,Queue,1,39780.96765106938,58.87564320681288,1048576
395,long_computation_mt,Ring buffer,1,1027.7142669277896,72.801273582804,1048576
396,long_computation_mt,MRB,1,634.1176216491118,65.68449587794024,1048576
397,long_computation_mt,ArrayQueue,1,317.4565816999098,101.01210083555375,1048576
398,long_computation_mt,Queue,1,33791.020853370166,59.32680442101012,1048576
399,long_computation_mt,Ring buffer,1,669.4675727708964,60.82132754848762,1048576
400,do_nothing,MRB,5,1082.6781278453898,1082.5493258791596,1048576
401,do_nothing,ArrayQueue,5,407.1881278889335,410.7160433795659,1048576
402,do_nothing,Queue,5,98033.61984327158,144.19591435122342,1048576
403,do_nothing,Ring buffer,5,2733.427963060065,2735.2577833271002,1048576
404,do_nothing,MRB,5,1134.30729755893,1137.572325013746,1048576
405,do_nothing,ArrayQueue,5,412.77434873735,416.4112163475243,1048576
406,do_nothing,Queue,5,102513.30892677137,160.65799792650478,1048576
407,do_nothing,Ring buffer,5,2911.8731112666883,2914.4291669747954,1048576
408,do_nothing,MRB,5,1005.3441113752073,1007.07359265182,1048576
409,do_nothing,ArrayQueue,5,394.8726093591228,398.32984211688097,1048576
410,do_nothing,Queue,5,97482.19282930721,153.568854524185,1048576
411,do_nothing,Ring buffer,5,3033.6136569495698,3035.5103617905233,1048576
412,do_nothing,MRB,5,1113.0527585522302,1115.9015104344173,1048576
413,do_nothing,ArrayQueue,5,475.1490291086023,479.63803805214116,1048576
414,do_nothing,Queue,5,117537.92794228265,153.49214975487172,1048576
415,do_nothing,Ring buffer,5,3292.0161736994055,3294.1122365471933,1048576
416,do_nothing,MRB,5,1163.308617072579,1169.7982686837142,1048576
417,do_nothing,ArrayQueue,5,411.4327534848622,415.178838750033,1048576
418,do_nothing,Queue,5,101059.35192829013,153.96284624879624,1048576
419,do_nothing,Ring buffer,5,2752.620982381275,2753.5824226824557,1048576
420,average,MRB,5,1309.6350342472854,1281.7597034609903,1048576
421,average,ArrayQueue,5,429.4519564547328,433.9669661366439,1048576
422,average,Queue,5,92374.68038625638,154.93246357716535,1048576
423,average,Ring buffer,5,3746.4772495741236,1380.1727291735622,1048576
424,average,MRB,5,1170.7183798191995,1167.4176102375577,1048576
425,average,ArrayQueue,5,370.0843668326981,373.5102613908649,1048576
426,average,Queue,5,98513.46500652043,151.49007463333808,1048576
427,average,Ring buffer,5,3890.1690365923346,1439.92327903451,1048576
428,average,MRB,5,1070.3315650180405,1073.4091282172174,1048576
429,average,ArrayQueue,5,402.43517493221276,406.30438175259184,1048576
430,average,Queue,5,102858.31212074499,140.62641526491646,1048576
431,average,Ring buffer,5,3457.2181856710067,1271.4711884792437,1048576
432,average,MRB,5,1241.8940021331664,1239.2076295358586,1048576
433,average,ArrayQueue,5,386.1781389362352,390.2194291448673,1048576
434,average,Queue,5,92493.15139001631,155.40948326124345,1048576
435,average,Ring buffer,5,3559.0829752340005,1352.608574999595,1048576
436,average,MRB,5,1442.8890770076391,1303.6774938362257,1048576
437,average,ArrayQueue,5,387.11060673112763,389.87210917617875,1048576
438,average,Queue,5,102601.6078976311,160.85987000513427,1048576
439,average,Ring buffer,5,3407.0325778729093,1325.8107644002298,1048576
440,long_computation_st,MRB,5,1450.440754885978,422.18059322771956,1048576
441,long_computation_st,ArrayQueue,5,455.36659996371833,384.67932071014934,1048576
442,long_computation_st,Queue,5,119248.65991250672,117.68100092014771,1048576
443,long_computation_st,Ring buffer,5,3966.138151087245,452.3585591260209,1048576
444,long_computation_st,MRB,5,1386.7193754836146,441.3573131160083,1048576
445,long_computation_st,ArrayQueue,5,379.8639195557317,374.40047188140005,1048576
446,long_computation_st,Queue,5,104422.58431835634,135.75229647012966,1048576
447,long_computation_st,Ring buffer,5,3634.7870568790554,385.5643705551237,1048576
448,long_computation_st,MRB,5,1253.678904441203,424.66851682985396,1048576
449,long_computation_st,ArrayQueue,5,441.18777353903374,313.8124358440059,1048576
450,long_computation_st,Queue,5,108257.47261023238,127.60290657094195,1048576
451,long_computation_st,Ring buffer,5,3805.7285557468813,441.45280430580306,1048576
452,long_computation_st,MRB,5,1553.0921527859891,399.5969359960424,1048576
453,long_computation_st,ArrayQueue,5,428.3128789214166,423.0468795765218,1048576
454,long_computation_st,Queue,5,99424.07751600497,153.10964986685207,1048576
455,long_computation_st,Ring buffer,5,3200.5696901138995,433.48279874674586,1048576
456,long_computation_st,MRB,5,1555.867356240816,448.15412474638856,1048576
457,long_computation_st,ArrayQueue,5,410.95516807685823,410.42118617734127,1048576
458,long_computation_st,Queue,5,78946.96587149925,144.13524744002356,1048576
459,long_computation_st,Ring buffer,5,4021.263879597314,420.58470184684796,1048576
460,long_computation_mt,MRB,5,312.92103232317083,103.1793658187414,1048576
461,long_computation_mt,ArrayQueue,5,252.03822582497475,112.34427953910287,1048576
462,long_computation_mt,Queue,5,23462.436518128496,58.89893069948413,1048576
463,long_computation_mt,Ring buffer,5,260.29105343001595,114.04705321742192,1048576
464,long_computation_mt,MRB,5,360.0765169410794,111.33176291787368,1048576
465,long_computation_mt,ArrayQueue,5,252.4416789452021,110.31817502345812,1048576
466,long_computation_mt,Queue,5,20399.144095738822,61.44195655268892,1048576
467,long_computation_mt,Ring buffer,5,380.53007631925584,124.596240504399,1048576
468,long_computation_mt,MRB,5,259.18304316664836,124.48127468559278,1048576
469,long_computation_mt,ArrayQueue,5,181.91452009035868,104.34396954508212,1048576
470,long_computation_mt,Queue,5,22891.279995289577,63.569177694529536,1048576
471,long_computation_mt,Ring buffer,5,241.0509421806687,88.53970060937739,1048576
472,long_computation_mt,MRB,5,402.2305135772387,156.32281563097968,1048576
473,long_computation_mt,ArrayQueue,5,204.89690224964397,97.73118500001848,1048576
474,long_computation_mt,Queue,5,20485.780684479043,61.63772135955757,1048576
475,long_computation_mt,Ring buffer,5,329.15587130958295,84.94328734800175,1048576
476,long_computation_mt,MRB,5,220.73973743676171,85.82193675432126,1048576
477,long_computation_mt,ArrayQueue,5,249.58441733794598,109.79392354438977,1048576
478,long_computation_mt,Queue,5,17192.35282819862,60.18153419508233,1048576
479,long_computation_mt,Ring buffer,5,308.4651231424127,112.14515725834347,1048576
480,do_nothing,MRB,10,759.2051230469993,760.3121929718267,1048576
481,do_nothing,ArrayQueue,10,400.7590461462145,403.8898599219713,1048576
482,do_nothing,Queue,10,83610.94379910329,173.5669276722134,1048576
483,do_nothing,Ring buffer,10,2635.436164088664,2636.0088398723215,1048576
484,do_nothing,MRB,10,872.4986486726755,873.8794241198392,1048576
485,do_nothing,ArrayQueue,10,432.43717930184386,436.57702380286884,1048576
486,do_nothing,Queue,10,102781.95798005117,163.1815965927432,1048576
487,do_nothing,Ring buffer,10,1979.70658592606,1980.9384661272957,1048576
488,do_nothing,MRB,10,887.6387778660292,889.0339130912768,1048576
489,do_nothing,ArrayQueue,10,426.90537130563763,430.21846717351934,1048576
490,do_nothing,Queue,10,98592.8160479963,157.85677391423317,1048576
491,do_nothing,Ring buffer,10,2626.833430581652,2628.9268226010195,1048576
492,do_nothing,MRB,10,833.9187691519184,835.3145850447094,1048576
493,do_nothing,ArrayQueue,10,414.84981439160646,418.64830525574865,1048576
494,do_nothing,Queue,10,105901.208566227,157.87003524698284,1048576
495,do_nothing,Ring buffer,10,2589.0064220826102,2590.8029943275264,1048576
496,do_nothing,MRB,10,954.670608522552,956.106883072327,1048576
497,do_nothing,ArrayQueue,10,466.41254323452574,470.4598609446079,1048576
498,do_nothing,Queue,10,88853.7959324003,170.1542784998543,1048576
499,do_nothing,Ring buffer,10,2380.7074836023594,2381.1525123536653,1048576
500,average,MRB,10,1000.1997857953542,1002.2318146356654,1048576
501,average,ArrayQueue,10,428.3448679196125,431.8163351884042,1048576
502,average,Queue,10,104916.35172958781,169.66334695975425,1048576
503,average,Ring buffer,10,3074.568326887614,1892.440021495604,1048576
504,average,MRB,10,950.4643826030837,952.2109269781982,1048576
505,average,ArrayQueue,10,392.62664066850095,396.131962504737,1048576
506,average,Queue,10,121093.3131439657,164.5241174634035,1048576
507,average,Ring buffer,10,3270.0657751334334,1949.5706149599241,1048576
508,average,MRB,10,971.2955819465096,972.5841417758144,1048576
509,average,ArrayQueue,10,428.8714400859011,431.58860402109934,1048576
510,average,Queue,10,103160.07542490891,167.48217545468032,1048576
511,average,Ring buffer,10,2939.8353257217004,1792.6496816811937,1048576
512,average,MRB,10,1061.425647676065,1063.247129690605,1048576
513,average,ArrayQueue,10,379.7115942323373,382.5951602204215,1048576
514,average,Queue,10,106239.60140404123,146.90228056060778,1048576
515,average,Ring buffer,10,2995.1749222541084,1828.8810623561308,1048576
516,average,MRB,10,1020.6693003826678,1022.2820672359466,1048576
517,average,ArrayQueue,10,426.01515221251873,429.93185749108306,1048576
518,average,Queue,10,103927.89808097249,162.1109019971001,1048576
519,average,Ring buffer,10,2932.5413252659646,1793.6861825805959,1048576
520,long_computation_st,MRB,10,1076.0066733956573,506.2386213200247,1048576
521,long_computation_st,ArrayQueue,10,442.9104175547608,446.5493343346751,1048576
522,long_computation_st,Queue,10,89004.76593653159,147.4639011858493,1048576
523,long_computation_st,Ring buffer,10,2746.9890716481755,506.71944295108614,1048576
524,long_computation_st,MRB,10,1057.1617514337622,489.1932452823239,1048576
525,long_computation_st,ArrayQueue,10,420.02572538329997,423.5843112050179,1048576
526,long_computation_st,Queue,10,93071.35692475567,140.0433546900054,1048576
527,long_computation_st,Ring buffer,10,2725.871180413687,485.08404179345445,1048576
528,long_computation_st,MRB,10,1085.204179578923,515.4887524356834,1048576
529,long_computation_st,ArrayQueue,10,440.50528372819906,443.83733425807185,1048576
530,long_computation_st,Queue,10,106041.21274608297,155.93339654523209,1048576
531,long_computation_st,Ring buffer,10,3754.051104771213,483.25929189201514,1048576
532,long_computation_st,MRB,10,1120.2036966499538,518.2499934292706,1048576
533,long_computation_st,ArrayQueue,10,426.47728060751973,429.9637962006428,1048576
534,long_computation_st,Queue,10,115600.11108592172,153.94474215796612,1048576
535,long_computation_st,Ring buffer,10,2746.1774297125157,488.981127952713,1048576
536,long_computation_st,MRB,10,1056.6553463640548,508.1290486426729,1048576
537,long_computation_st,ArrayQueue,10,433.3753635147306,437.0613363891376,1048576
538,long_computation_st,Queue,10,122453.35129285678,131.4769119036487,1048576
539,long_computation_st,Ring buffer,10,2814.6464191745354,511.60076686811135,1048576
540,long_computation_mt,MRB,10,190.47986460894842,139.75992025492403,1048576
541,long_computation_mt,ArrayQueue,10,121.36818952548661,117.31540703324507,1048576
542,long_computation_mt,Queue,10,18047.54832764913,50.87443102196049,1048576
543,long_computation_mt,Ring buffer,10,196.25798653414262,133.69700163986542,1048576
544,long_computation_mt,MRB,10,223.32551887860097,131.44547917528917,1048576
545,long_computation_mt,ArrayQueue,10,161.35054726160007,108.08476173295895,1048576
546,long_computation_mt,Queue,10,18226.17080489454,51.52713543917703,1048576
547,long_computation_mt,Ring buffer,10,138.8602572382182,122.4329576866481,1048576
548,long_computation_mt,MRB,10,121.16015073942795,113.64807113102151,1048576
549,long_computation_mt,ArrayQueue,10,98.75176686589884,97.96198209838916,1048576
550,long_computation_mt,Queue,10,22944.864285148153,54.51290096391802,1048576
551,long_computation_mt,Ring buffer,10,328.1094043957453,124.16903696739377,1048576
552,long_computation_mt,MRB,10,127.97856147141677,125.08329193831172,1048576
553,long_computation_mt,ArrayQueue,10,161.89987066052564,119.34929354853107,1048576
554,long_computation_mt,Queue,10,19212.247057512257,52.54620974851241,1048576
555,long_computation_mt,Ring buffer,10,195.47234833818192,134.3339903744844,1048576
556,long_computation_mt,MRB,10,167.48433792736793,102.64291592499481,1048576
557,long_computation_mt,ArrayQueue,10,181.83311341261071,116.00539622564159,1048576
558,long_computation_mt,Queue,10,16499.023339927964,53.93955765948085,1048576
559,long_computation_mt,Ring buffer,10,145.1415066457767,128.72457877010967,1048576
560,do_nothing,MRB,25,631.820626354744,630.0355843287003,1048576
561,do_nothing,ArrayQueue,25,440.37418143891017,443.4907298865818,1048576
562,do_nothing,Queue,25,126732.94373948488,182.7840379517211,1048576
563,do_nothing,Ring buffer,25,1663.1203534928493,1663.883178587897,1048576
564,do_nothing,MRB,25,631.177640963035,632.1122182940504,1048576
565,do_nothing,ArrayQueue,25,416.6908482327091,420.40897237861816,1048576
566,do_nothing,Queue,25,107543.52195223648,176.9202383448055,1048576
567,do_nothing,Ring buffer,25,1427.5828629580374,1427.961768831467,1048576
568,do_nothing,MRB,25,566.7633990896293,558.5856461193911,1048576
569,do_nothing,ArrayQueue,25,472.6304915266038,476.2490841439857,1048576
570,do_nothing,Queue,25,101987.08157933167,183.97435082460777,1048576
571,do_nothing,Ring buffer,25,1597.0335410740208,1591.7623583867617,1048576
572,do_nothing,MRB,25,588.024630750307,588.9451878458066,1048576
573,do_nothing,ArrayQueue,25,455.9962182000998,459.82603866357164,1048576
574,do_nothing,Queue,25,106079.532447626,178.89705605484883,1048576
575,do_nothing,Ring buffer,25,1420.0335648613393,1421.524085946847,1048576
576,do_nothing,MRB,25,634.6304891974625,635.786026422932,1048576
577,do_nothing,ArrayQueue,25,442.6834070763582,446.02119869131127,1048576
578,do_nothing,Queue,25,103184.26223697067,180.25389198632357,1048576
579,do_nothing,Ring buffer,25,1683.245877709814,1683.8906328185105,1048576
580,average,MRB,25,777.1546034297564,776.5840932482793,1048576
581,average,ArrayQueue,25,428.5040299416283,431.24278699824384,1048576
582,average,Queue,25,99704.65397252749,179.5094196861027,1048576
583,average,Ring buffer,25,1393.798133383241,1329.9171965207468,1048576
584,average,MRB,25,796.2645344279507,797.7377372172082,1048576
585,average,ArrayQueue,25,456.1977109087602,459.3818577508289,1048576
586,average,Queue,25,101399.92818554903,181.94011383903808,1048576
587,average,Ring buffer,25,1468.1564569713482,1525.766472969446,1048576
588,average,MRB,25,773.373597880073,775.0174692385622,1048576
589,average,ArrayQueue,25,461.84731614297306,464.76352632930843,1048576
590,average,Queue,25,97283.92829120405,189.15874478534798,1048576
591,average,Ring buffer,25,1656.448165005334,1657.648888189282,1048576
592,average,MRB,25,806.1490713686472,807.7462321714393,1048576
593,average,ArrayQueue,25,422.5251560719303,426.0114306829159,1048576
594,average,Queue,25,111654.33329732949,187.6235931901608,1048576
595,average,Ring buffer,25,1636.9601248776855,1637.7648438487763,1048576
596,average,MRB,25,781.7594657711819,783.4785580732013,1048576
597,average,ArrayQueue,25,421.40612235315655,425.0423104743607,1048576
598,average,Queue,25,107896.83002685168,178.61567623319635,1048576
599,average,Ring buffer,25,1521.9675990661324,1522.9740543748974,1048576
600,long_computation_st,MRB,25,423.2916122465384,422.4899614491208,1048576
601,long_computation_st,ArrayQueue,25,445.7261369079599,449.0055972663738,1048576
602,long_computation_st,Queue,25,106091.78166364315,167.45548360292625,1048576
603,long_computation_st,Ring buffer,25,434.9765504985249,457.5891320865966,1048576
604,long_computation_st,MRB,25,464.5392326270977,458.36613393016137,1048576
605,long_computation_st,ArrayQueue,25,443.0225753251716,446.68445612601397,1048576
606,long_computation_st,Queue,25,102100.30920217738,171.5045403629388,1048576
607,long_computation_st,Ring buffer,25,453.41518127597624,446.3751792196766,1048576
608,long_computation_st,MRB,25,418.3808015843195,417.42177065984174,1048576
609,long_computation_st,ArrayQueue,25,443.32479260139195,446.4097450217712,1048576
610,long_computation_st,Queue,25,114381.5671029117,160.62113377938616,1048576
611,long_computation_st,Ring buffer,25,459.6310675836422,457.890726557216,1048576
612,long_computation_st,MRB,25,466.4114905950276,467.3863710213039,1048576
613,long_computation_st,ArrayQueue,25,418.8712724969873,422.23030477275853,1048576
614,long_computation_st,Queue,25,117671.41610179433,154.47625183614488,1048576
615,long_computation_st,Ring buffer,25,462.6579905022525,455.7663436911101,1048576
616,long_computation_st,MRB,25,456.3312286173972,473.3534196821902,1048576
617,long_computation_st,ArrayQueue,25,438.2441040815371,441.9516567617757,1048576
618,long_computation_st,Queue,25,121002.4117511015,170.83050380976005,1048576
619,long_computation_st,Ring buffer,25,454.1143450978758,461.6658451473142,1048576
620,long_computation_mt,MRB,25,80.02001432022296,88.06523664776533,1048576
621,long_computation_mt,ArrayQueue,25,113.4973037058808,96.34156917290832,1048576
622,long_computation_mt,Queue,25,19607.602998478134,51.72749414256038,1048576
623,long_computation_mt,Ring buffer,25,117.79144696966618,123.14186296955857,1048576
624,long_computation_mt,MRB,25,84.1502974707257,90.1181412716336,1048576
625,long_computation_mt,ArrayQueue,25,102.32447631546363,90.73124584901012,1048576
626,long_computation_mt,Queue,25,21554.585690845786,50.88704020886864,1048576
627,long_computation_mt,Ring buffer,25,77.53353698061511,78.31807925320796,1048576
628,long_computation_mt,MRB,25,86.45334278292377,87.35732136561838,1048576
629,long_computation_mt,ArrayQueue,25,103.83677498653375,90.11418853752642,1048576
630,long_computation_mt,Queue,25,21812.64986207198,53.19617624047026,1048576
631,long_computation_mt,Ring buffer,25,92.43589356250573,95.16713808807914,1048576
632,long_computation_mt,MRB,25,99.2284662544416,103.91184995082355,1048576
633,long_computation_mt,ArrayQueue,25,96.27732528211152,85.36276533286224,1048576
634,long_computation_mt,Queue,25,19769.205761678917,47.88655531060101,1048576
635,long_computation_mt,Ring buffer,25,121.33911632023394,129.6506868607746,1048576
636,long_computation_mt,MRB,25,111.6508932321442,108.70601089246895,1048576
637,long_computation_mt,ArrayQueue,25,104.85359863997023,91.79190453392044,1048576
638,long_computation_mt,Queue,25,18964.042856581,51.33728036873161,1048576
639,long_computation_mt,Ring buffer,25,92.72309226006197,98.16298721940271,1048576
640,do_nothing,MRB,1,485.8105358512022,481.8143949842211,4194304
641,do_nothing,ArrayQueue,1,318.10530231282604,321.5490468416231,4194304
642,do_nothing,Queue,1,75891.17491841699,31.339716505892373,4194304
643,do_nothing,Ring buffer,1,499.33109339876114,458.8666060238757,4194304
644,do_nothing,MRB,1,471.32873253950766,462.25352436465937,4194304
645,do_nothing,ArrayQueue,1,279.39332573376123,283.05496443113043,4194304
